"disease" "fee" "group" "count" "avg"
"7121" "胎盘性难产" 2072.17 463.9 1 2072.17
"4454" "溃疡性(慢性)直肠乙状结肠炎" 2072.03 1411.2 1 2072.03
"3774" "手粘液囊炎" 2067.09 1427.24 1 2067.09
"8308" "西尔维于斯导水管[中脑导水管]畸形" 2066.76 942.7 1 2066.76
"9270" "颅内良性肿瘤" 2065.67 1033.67 1 2065.67
"9734" "髋关节和大腿水平的多处肌肉和肌腱损伤" 2063 1584 1 2063
"5829" "结核性支气管扩张，痰镜检（+）" 2057.65 1239.42 1 2057.65
"7501" "脑血管病所致的精神障碍" 2055.65 1450.32 1 2055.65
"4609" "特指即刻产后出血" 2054.76 889.78 1 2054.76
"2540" "小于37整周的假临产" 2054.6 1277.48 1 2054.6
"133" "上肢擦伤(浅表损伤)" 2053.68 1456.58 1 2053.68
"5581" "类军刀伤损害" 2050.87 1486.36 1 2050.87
"8574" "身体多处(无毒)昆虫咬伤" 2049.31 1467.88 1 2049.31
"2647" "尿内儿茶酚胺水平升高" 2048.23 1357.17 1 2048.23
"770" "先天性狭窄性腱鞘炎" 2048 1456.34 1 2048
"8407" "败血症" 2047.2 1434.33 1 2047.2
"2300" "妊娠合并糖尿病 NOS" 2043.84 450.38 2 1021.92
"2112" "大动脉炎" 2041.55 1458.37 1 2041.55
"1511" "发育性运动不良" 2036.8 1379.4 1 2036.8
"5029" "白喉性膜性喉炎" 2035.21 1227.99 1 2035.21
"7472" "脑膜炎球菌性心内膜炎" 2032.02 1356.98 1 2032.02
"3741" "手术后尿道瘘" 2030.85 1514.37 1 2030.85
"2523" "家族性运动神经元病" 2029.08 559.35 1 2029.08
"8120" "药物反应" 2028.9 1323.6 1 2028.9
"9189" "面部Ⅱ度烧伤" 2025.27 1231.49 3 675.09
"4304" "流行性感冒性咽炎" 2025 1260.61 1 2025
"3794" "手部肌挛缩" 2024.8 1268.61 1 2024.8
"1366" "单肢骨膜炎" 2023.97 1304.94 1 2023.97
"4747" "特纳牙" 2021.1 1405.21 1 2021.1
"4599" "特指关节创伤后关节病" 2015.25 1033.19 1 2015.25
"172" "上臂水平的正中神经损伤" 2015.2 1359.72 1 2015.2
"146" "上肢短骨良性肿瘤" 2010.05 961.47 1 2010.05
"1355" "单纯性疱疹伴眼部并发症" 2008.03 1286.76 1 2008.03
"8755" "通气功能障碍" 2007.49 1014.51 1 2007.49
"4839" "甲状腺激素类及其代用品有害效应	" 2003.37 701.27 1 2003.37
"2328" "婴儿支气管炎" 2000.1 1503.09 1 2000.1
"1263" "化脓性泪囊炎" 1996.77 1239.93 1 1996.77
"3433" "慢性化脓性上颌窦炎" 1996.21 1388.85 1 1996.21
"8391" "言语急促杂乱" 1994.03 1390.44 1 1994.03
"3062" "急性光化性外耳炎" 1993.19 941.31 1 1993.19
"9146" "非创伤性股骨上端骨骺滑脱" 1992.17 1497.13 1 1992.17
"4225" "沙眼 NOS" 1986.05 1451.4 1 1986.05
"8323" "视神经鞘膜内出血" 1985.92 1349.06 1 1985.92
"8032" "自然流产并发栓塞" 1984.38 574.24 1 1984.38
"7047" "胆总管继发性恶性肿瘤" 1983.95 1203.33 1 1983.95
"8342" "视网膜新生血管" 1982 1283.73 1 1982
"3424" "慢性低血压" 1980.93 1155.49 1 1980.93
"7167" "胰腺壶腹部腺癌" 1979.91 1293.35 1 1979.91
"1515" "取除子宫内节育器" 1979.08 276.12 1 1979.08
"2318" "妊娠期痔" 1978.67 1118.22 1 1978.67
"5339" "眼睑恶性黑色素瘤" 1977.88 897.54 1 1977.88
"5458" "硬化性骨髓炎" 1974.89 991.1 1 1974.89
"6330" "肝源性水肿" 1974.65 1609.49 1 1974.65
"2080" "多处Ⅱ度烧伤" 1974.45 710.45 1 1974.45
"2375" "子宫切除术后状态" 1974.37 1307.07 1 1974.37
"2858" "开放性足骨折" 1973.95 1261.1 1 1973.95
"9774" "髌骨其他紊乱" 1972.08 1328.34 1 1972.08
"5557" "窦房结功能低下" 1970.39 967.34 2 985.195
"7159" "胰管扩张" 1967.11 886.66 1 1967.11
"7119" "胎死宫内" 1965.39 574.89 1 1965.39
"5583" "类癌综合征" 1960.66 1171.45 1 1960.66
"7700" "腰神经根炎" 1959.98 1423.23 1 1959.98
"4547" "牙硬组织疾病" 1958.91 1036.46 1 1958.91
"4778" "珊瑚状白内障" 1957.52 1157.9 1 1957.52
"5034" "白睛青蓝病" 1957.45 533.42 1 1957.45
"154" "上肢血栓性静脉炎" 1956.5 1152.09 1 1956.5
"937" "其它特指部位烧伤、腐蚀伤和冻伤的后遗症" 1955.98 1314.75 1 1955.98
"9209" "面部疼痛 NOS" 1955.36 789.08 1 1955.36
"2805" "应激性溃疡伴出血" 1953.54 1315.58 1 1953.54
"7557" "脾梗塞" 1952.63 1277.22 1 1952.63
"4274" "泪囊瘘" 1952.1 1040.21 1 1952.1
"3951" "新生儿支气管肺炎" 1950.03 1413.42 1 1950.03
"7281" "胸骨骨软骨瘤" 1945.37 1293.38 1 1945.37
"5998" "缩窄性心包炎" 1945.35 873.55 1 1945.35
"8258" "血管球性血管瘤" 1941.23 1396.7 1 1941.23
"3421" "慢性乳突炎" 1939.46 1227.17 1 1939.46
"5620" "粘液肉瘤" 1939.46 1236.84 1 1939.46
"3947" "新城结膜炎" 1933.4 1482.46 1 1933.4
"8415" "贲门口糜烂" 1933.4 1449.18 1 1933.4
"428" "为胎儿苯丙酮尿症给予的孕产妇医疗" 1933.13 1157.43 1 1933.13
"5825" "结核性支气管扩张" 1932.66 1033.53 1 1932.66
"8746" "迟发型倾倒综合征" 1932.41 1383.63 1 1932.41
"8189" "蛇毒液中毒" 1925.62 1116.07 1 1925.62
"6555" "肩碰撞综合征" 1923.87 1481.92 1 1923.87
"7288" "脂瘤病" 1921.74 634.61 1 1921.74
"3752" "手术后肠出血" 1921.11 1391.19 1 1921.11
"9449" "颌骨外生骨疣" 1919.1 809.64 1 1919.1
"4934" "病毒感染并发于妊娠、分娩和产褥期" 1916.29 434.04 1 1916.29
"4652" "特指月经不规则" 1914.9 971.92 1 1914.9
"6978" "胃血管扩张" 1912.61 998.01 1 1912.61
"2737" "巨幼红细胞性贫血 NOS" 1912.08 898.32 1 1912.08
"3227" "急性肾皮质坏死" 1911.77 1204.45 1 1911.77
"8085" "良性或恶性未肯定肿瘤" 1911.02 928.88 1 1911.02
"3033" "念珠菌感染" 1910.3 1159.76 1 1910.3
"6696" "肺痨病" 1909.5 377.69 1 1909.5
"9737" "髋关节滑膜囊肿" 1902.64 1064.95 1 1902.64
"3132" "急性失血性贫血" 1900.65 1216.47 1 1900.65
"5453" "砷过敏性皮炎" 1897.89 1414.56 1 1897.89
"8236" "血浆代用品中毒" 1897.3 1412.37 1 1897.3
"3102" "急性卵巢炎" 1896.88 0 1 1896.88
"6449" "肠脂肪瘤 (M88500/0)" 1896.53 1288.54 1 1896.53
"2315" "妊娠期并发糖尿病" 1893.31 453.2 1 1893.31
"6116" "耳软骨良性肿瘤" 1892.42 993.99 1 1892.42
"3185" "急性甲型病毒性肝炎" 1891.5 1083.38 1 1891.5
"7612" "腕和手水平的肌肉和肌腱损伤" 1891.01 749.86 1 1891.01
"625" "产褥期抑郁" 1890.67 711.59 1 1890.67
"1028" "分类于他处的疾病引起的循环系统的其他疾患" 1889.02 1194.16 1 1889.02
"2550" "小球队员肘" 1886.05 1135.19 1 1886.05
"88" "三叉神经疾患 NOS" 1880.82 1111.25 1 1880.82
"8376" "角膜水肿" 1880.32 1280.21 1 1880.32
"5964" "绞窄性内痔" 1880.1 96.08 1 1880.1
"4338" "消化性溃疡伴出血和穿孔" 1876.26 997.88 1 1876.26
"8117" "药物、药剂和生物制品中毒" 1875.22 1473.97 1 1875.22
"4016" "月经周期不规则的子宫出血" 1870.84 611.62 1 1870.84
"6372" "肝细胞腺瘤 (D13.4)" 1870.33 1338.13 1 1870.33
"2775" "干燥性角膜结膜炎" 1869.35 889.7 1 1869.35
"2326" "妊娠腹痛病" 1867.97 717.68 1 1867.97
"4662" "特指病原体急性咽炎" 1863.55 818.33 2 931.775
"5759" "纤维素性支气管炎" 1863.08 1339.83 1 1863.08
"4413" "淋球菌性滑膜炎" 1857.52 1234.94 1 1857.52
"2902" "弥漫性肌肉萎缩" 1852.11 869.15 1 1852.11
"420" "丹毒菌丝败血病" 1852.06 1326.46 1 1852.06
"5514" "神经纤维瘤 NOS" 1849.96 1238.84 1 1849.96
"679" "伯鲁里溃疡" 1848.99 1363.09 1 1848.99
"4603" "特指创伤后膝关节病" 1848.31 1099.05 1 1848.31
"9793" "高烧致精神障碍" 1846.11 783.2 2 923.055
"8166" "葡萄球菌性烫伤皮肤综合征" 1845.54 1064.69 1 1845.54
"2909" "弹性组织增生[弹性组织瘤](少年期)" 1844.01 742.98 1 1844.01
"4495" "滴状类银屑病(慢性苔癣样糠疹，慢性痘疮样糠疹)" 1843.78 1261.51 1 1843.78
"9135" "非丝虫性乳糜腹水" 1842.06 1123.4 1 1842.06
"7530" "脓肿性腺性唇炎[贝尔茨氏病]" 1840.4 1331.64 1 1840.4
"7144" "胫骨骨髓炎" 1839.1 1102.93 1 1839.1
"1451" "原有特发性高血压并发于妊娠、分娩和产褥期" 1838.29 1257.57 1 1838.29
"3888" "提前自然临产伴早产" 1836.66 415.55 1 1836.66
"9441" "颌下良性肿瘤" 1835.78 814.36 1 1835.78
"4161" "残留齿根" 1834.12 950.68 1 1834.12
"4608" "特指单胎顺产" 1833.79 382.06 1 1833.79
"8075" "舌脓肿" 1832.03 900.5 1 1832.03
"4063" "根端囊肿" 1828.81 949.08 1 1828.81
"5956" "绝经期和其他围绝经期和疾患" 1827.28 587.55 1 1827.28
"326" "不完全性自然流产并发生殖道和盆腔感染" 1826.34 1110.48 1 1826.34
"9849" "鸟脚病(表现为四肢坏疽)" 1824.95 1269.53 1 1824.95
"4238" "沙门菌胃肠炎" 1821.2 931.22 2 910.6
"3441" "慢性十二指肠梗阻" 1821.17 802.43 2 910.585
"3511" "慢性痉挛性四肢瘫" 1817.92 566.66 1 1817.92
"1372" "卵巢出血" 1813.76 934.69 1 1813.76
"4473" "溃疡癌变" 1812.84 1088.22 1 1812.84
"6403" "肠侵袭性大肠杆菌感染" 1812.63 1395.78 1 1812.63
"6445" "肠系膜炎" 1809.88 1161.57 1 1809.88
"6574" "肩部纤维肌炎" 1806.41 839.88 1 1806.41
"1197" "副流行性感冒肺炎" 1805.12 723.21 2 902.56
"5036" "白细胞分类计数异常" 1803.92 1133.28 1 1803.92
"668" "会阴非炎性疾病" 1803.63 849.31 1 1803.63
"8069" "舌白斑" 1803.62 982.63 1 1803.62
"8962" "阴道血肿" 1802.82 707.79 1 1802.82
"4571" "特发性周围自主神经病" 1802.17 866.12 1 1802.17
"4698" "特指肠道大肠杆菌感染" 1801.81 1319.4 1 1801.81
"4449" "湿疣" 1801.16 959.38 1 1801.16
"8103" "芳香类止痛药中毒" 1800.15 896.48 1 1800.15
"4767" "玻璃体和眼球疾患" 1798.58 972.5 1 1798.58
"6121" "耳部结缔组织良性肿瘤" 1796.82 1038.47 1 1796.82
"3993" "春季结膜炎" 1795.66 1154.71 1 1795.66
"1592" "可逆性脑卒中" 1793.02 1134.91 1 1793.02
"5968" "继发于关节假体取出后关节不稳定" 1791.93 1016.78 1 1791.93
"2908" "弹力纤维瘤" 1789.04 429.52 1 1789.04
"2006" "外阴损伤病" 1784.16 788.36 1 1784.16
"798" "免疫增生性小肠病" 1780.46 1145.93 1 1780.46
"4381" "淋巴管肉瘤" 1778.71 858.56 1 1778.71
"906" "其他类型的滤泡性非霍奇金淋巴瘤 (M969，/3)" 1778 1103.13 1 1778
"4719" "特指虹膜睫状体炎" 1777.72 1019.42 1 1777.72
"8048" "舌咽神经损伤[第九]" 1775.59 1309.77 1 1775.59
"2607" "小腿滑膜钙化" 1768.3 1148.95 1 1768.3
"2804" "应激性消化道出血" 1766.85 1076.59 1 1766.85
"176" "上臂肌肉劳损" 1764.73 1327.44 1 1764.73
"5855" "结核性腹膜炎" 1764.29 826.3 1 1764.29
"8333" "视网膜剥离" 1762.82 1047.44 1 1762.82
"951" "内分泌疾患" 1760.21 905.85 1 1760.21
"2688" "尿道积水" 1759.55 1436.77 1 1759.55
"2028" "多个部位特指急性上呼吸道感染" 1756.52 1013.41 1 1756.52
"9166" "非阻塞性慢性肾盂肾炎 NOS" 1756.37 985.2 1 1756.37
"1444" "原发性闭经" 1755.43 1009.8 1 1755.43
"6118" "耳道血管瘤 (M91200/0)" 1754.7 1173.19 1 1754.7
"1439" "原发性腹膜炎" 1750.61 1026.68 1 1750.61
"5330" "眼睑发育不全" 1750.61 770.08 1 1750.61
"9789" "高安氏病[无脉病；多发性大动脉炎；主动脉弓动脉炎]" 1750.48 1223.31 1 1750.48
"5534" "私人住处控制性燃烧(壁炉、炉子)引起的事故" 1749.43 1192.19 1 1749.43
"5452" "破伤风 NOS" 1748.5 944.11 1 1748.5
"5576" "筛窦炎(慢性)" 1744.63 701.74 2 872.315
"1722" "咽鼓管移植片固定模" 1744.27 1176.18 1 1744.27
"1978" "外耳疾患 NOS" 1742.76 981.44 1 1742.76
"2281" "妊娠伴糖尿病" 1741.93 492.86 1 1741.93
"1258" "化脓性和未特指的中耳炎" 1741.79 1039.62 1 1741.79
"758" "先天性外耳畸形" 1737.91 939.68 1 1737.91
"2508" "宫颈溃疡" 1736.4 1015.1 1 1736.4
"8327" "视网膜中央静脉血栓形成" 1731.98 766.59 1 1731.98
"1210" "动物咬伤或造成损伤 NOS" 1723.35 1134.14 1 1723.35
"1792" "嚼肌间隙感染" 1723.05 1236.39 1 1723.05
"1362" "单纯疱疹性眼睑炎" 1722.06 1142.07 1 1722.06
"4169" "母体妊娠高血压新生儿" 1720.93 571.87 1 1720.93
"336" "与分娩有关的乳房感染" 1719.88 868.99 1 1719.88
"4022" "有毒昆虫咬伤后的后遗症" 1718.6 1087.29 1 1718.6
"6000" "缺乏身体锻炼的问题" 1718.3 1015.26 1 1718.3
"4270" "波伦综合征" 1717.95 1230.18 1 1717.95
"682" "位听神经炎" 1715.58 1079.38 1 1715.58
"8977" "阻塞性乳腺炎(瘀积性)" 1710.06 969.83 1 1710.06
"1519" "变应性(外因性)肺泡炎" 1709.03 774.44 1 1709.03
"5775" "纵隔纤维化" 1708.27 969.95 1 1708.27
"6144" "肋锁骨综合征" 1707.9 1157.35 1 1707.9
"5757" "纤维瘤性肿瘤" 1705.59 1066.4 1 1705.59
"8727" "过敏性腹泻" 1702.24 799.29 1 1702.24
"8643" "软腭撕裂伤" 1697.04 936.64 1 1697.04
"9715" "骶部关节扭伤" 1695.47 1257.42 1 1695.47
"7908" "膀胱憩室结石" 1694.62 1002.58 1 1694.62
"4316" "浅部真菌病" 1694.23 1141.77 1 1694.23
"3432" "慢性前列腺炎伴出血" 1691.07 1273.47 1 1691.07
"2641" "尾蚴性皮炎" 1691.04 848.33 1 1691.04
"1407" "卵泡破裂伴出血" 1688.23 303.96 2 844.115
"9386" "颈部耳状附件" 1687.12 752.14 1 1687.12
"5609" "粉刺癌 NOS (C50.-)" 1686.63 1047.53 1 1686.63
"5298" "眼球积血" 1685.5 754.88 1 1685.5
"4912" "病毒性咽结膜炎" 1683.53 804.11 1 1683.53
"2160" "大腿开放性伤口" 1680.54 1015.72 1 1680.54
"3900" "支气管出血" 1679.35 1077.87 1 1679.35
"3266" "急性酒精中毒" 1678.4 636.5 2 839.2
"8131" "药物性肝硬变" 1676.07 1156.26 1 1676.07
"3391" "感染性喉炎" 1672.49 923.59 1 1672.49
"5852" "结核性脓气胸" 1672 870.71 1 1672
"1613" "后天性腕下垂" 1671.66 1102.25 1 1671.66
"3035" "急性(亚急性)风湿性关节炎" 1671.22 340.73 1 1671.22
"3461" "慢性多鼻窦炎" 1668.46 998.44 1 1668.46
"4275" "泪囊粘液囊肿" 1664.22 795.77 1 1664.22
"1249" "化学性支气管炎" 1663.46 957.47 1 1663.46
"2210" "头皮皮肤恶性肿瘤" 1662.68 1135.85 1 1662.68
"1542" "口干" 1659.4 1158.58 1 1659.4
"2358" "子宫内膜样腺瘤 NOS (D27)" 1657.63 1039.21 1 1657.63
"383" "中枢神经系统的慢病毒感染" 1655.73 1301.41 1 1655.73
"2710" "局限性沙门菌感染" 1653.96 984.19 1 1653.96
"7020" "胆囊肠瘘" 1653.23 907.15 1 1653.23
"2207" "头皮撕裂伤伴感染" 1650.16 1340.42 1 1650.16
"9785" "高原反应[急性、慢性高山反应]" 1649.96 837.74 1 1649.96
"4942" "症状性癫痫" 1648.64 874.51 1 1648.64
"4867" "男性生殖器官的疾病" 1647.24 1186.23 1 1647.24
"7292" "脂肪痢" 1642.8 431.53 1 1642.8
"1014" "出血性紫癜" 1639.66 1107.23 1 1639.66
"1045" "创伤性会阴血肿" 1638.09 453.08 1 1638.09
"5808" "经皮球囊扩瓣术后并发症" 1637.96 899.3 1 1637.96
"1963" "外眼异物 NOS" 1636.61 708.99 1 1636.61
"1745" "喉咽反流" 1635.62 931.92 1 1635.62
"6761" "肾上腺炎" 1635.32 860.65 1 1635.32
"384" "中枢神经系统的病毒性感染" 1632.58 933.59 1 1632.58
"5179" "盆腔腹壁瘘" 1631.99 1153.75 1 1631.99
"7562" "脾系病（舌病）" 1631.13 729.82 1 1631.13
"64" "Ⅱ度(起泡，表皮丧失)烧伤 NOS" 1630.54 1197.26 1 1630.54
"2818" "开放性外踝骨折" 1628.43 1144.55 1 1628.43
"4613" "特指反应性关节病" 1627.82 1164.86 1 1627.82
"5131" "皮肤窦道" 1625.4 817.72 1 1625.4
"1115" "前列腺纤维化" 1623.87 1066.53 1 1623.87
"9497" "颞颌关节不正" 1620.66 1129.18 1 1620.66
"8193" "蛋白缺乏引起的贫血" 1618.85 1116.04 1 1618.85
"1608" "后天性肠血管畸形" 1618.7 829.46 1 1618.7
"8595" "躯干皮肤和皮下组织良性脂肪瘤样肿瘤" 1618.6 883.04 1 1618.6
"2170" "大腿肌肉劳损" 1616.94 739.3 1 1616.94
"9533" "食物媒介副溶血性弧菌食物中毒" 1616.54 620.42 1 1616.54
"8337" "视网膜动脉闭塞(分枝)(部分性)" 1615.48 722.6 1 1615.48
"2284" "妊娠剧吐 NOS" 1614.7 617.99 2 807.35
"5396" "睑和眼周区腐蚀伤" 1612.69 1124.56 1 1612.69
"3696" "手多发浅表损伤" 1611.7 984.57 1 1611.7
"2467" "安眠药中毒" 1610.3 704.95 1 1610.3
"4497" "滴虫性尿道炎" 1609.94 904.2 1 1609.94
"1341" "单侧膝以下创伤性截断" 1609.02 997.35 1 1609.02
"399" "中毒性黄斑病" 1608.98 1156.84 1 1608.98
"6179" "肌纤维瘤病" 1608.83 390.39 1 1608.83
"3497" "慢性淋巴细胞性甲状腺炎[桥本氏甲状腺炎]" 1606.78 811.5 1 1606.78
"7202" "胸椎不稳定" 1606.3 490.39 1 1606.3
"5079" "皮肤其他良性肿瘤" 1604.84 962.57 1 1604.84
"179" "上行性脊髓炎" 1603 911.1 1 1603
"5714" "糖尿病特殊筛查" 1602.97 994.47 1 1602.97
"7195" "胸壁窦道" 1602.28 568.26 1 1602.28
"6877" "肾诺卡菌病" 1598.2 573.55 1 1598.2
"8155" "萎黄病" 1595.48 1156.55 1 1595.48
"4971" "痢特灵[呋喃唑酮]中毒" 1594.86 874 1 1594.86
"1795" "囊性肾盂炎" 1594.65 1049.46 1 1594.65
"8147" "萎缩性关节炎" 1594.06 847.49 1 1594.06
"9495" "颞间隙感染" 1593.3 1038.94 1 1593.3
"5076" "皮肤T细胞淋巴瘤" 1593.17 1093.88 1 1593.17
"9585" "食道(胸部部份)损伤" 1585.02 385.46 3 528.34
"2243" "头部的关节和韧带脱位、扭伤和劳损" 1579.17 952.21 2 789.585
"537" "乳突骨良性肿瘤" 1572.76 536.83 1 1572.76
"8423" "贲门糜烂" 1570.68 878.88 1 1570.68
"7976" "膝慢性不稳定性疾患" 1569.6 1116.91 1 1569.6
"2278" "妊娠、分娩和产褥期" 1566.03 197.49 9 174.003333333333
"6971" "胃肠道手术后呕吐" 1565.9 897.97 1 1565.9
"2276" "妇科检查" 1562.49 510.52 1 1562.49
"9866" "麻醉引起的恶性高热" 1554.81 658.3 1 1554.81
"800" "免疫性血管炎" 1552.85 787.24 1 1552.85
"4713" "特指腹膜炎" 1551.07 889.78 1 1551.07
"5803" "经其他剖宫产术的单胎分娩" 1548.9 889.87 1 1548.9
"5400" "睑缘结膜炎" 1548.8 550.87 1 1548.8
"3854" "挫伤引起的新生儿黄疸" 1548.48 786.54 1 1548.48
"8932" "阴茎结核" 1544.86 893.92 1 1544.86
"2521" "家族性激素生成障碍性甲状腺肿" 1543.68 865.54 1 1543.68
"8276" "血管舒缩性鼻炎" 1541.63 468.98 1 1541.63
"4784" "瓣膜置换术后心脏瓣膜衰竭" 1540.52 1153.38 1 1540.52
"5619" "粘液瘤 NOS" 1535.9 1049.46 1 1535.9
"1720" "咽鼓管梗阻" 1535.7 721.41 1 1535.7
"4512" "烧伤后唇畸形" 1532.13 0 1 1532.13
"8273" "血管肌脂肪瘤" 1528.37 746.28 1 1528.37
"3893" "播散性念珠菌病" 1527.08 1035.4 1 1527.08
"8116" "药品中毒(由于过量)(给错服错药物)" 1526 1021.43 1 1526
"2609" "小腿粘液囊脓肿" 1525.99 997.32 1 1525.99
"1081" "创伤性阴道裂伤" 1524.85 1098.37 1 1524.85
"4057" "柯萨奇病毒急性支气管炎" 1522.98 625.62 1 1522.98
"5644" "精神性疼痛(情绪性头痛)" 1521.35 947.75 1 1521.35
"1367" "单胎" 1520.9 694.68 1 1520.9
"9861" "麻疹角膜结膜炎" 1517.78 865.7 2 758.89
"7726" "腰骶神经根囊肿" 1516.55 1340.89 1 1516.55
"7291" "脂肪栓塞(创伤性)" 1513.26 907.58 1 1513.26
"3523" "慢性粒细胞性白血病，急淋变 (M98210/3)" 1512.49 769.02 1 1512.49
"8899" "阴唇息肉" 1512.29 540.97 1 1512.29
"1932" "复听" 1511.94 749.22 1 1511.94
"3976" "早产不伴自然临产" 1511.26 0 1 1511.26
"4870" "男性膀胱疝" 1511.04 860.34 1 1511.04
"7087" "胆道引流术后T管拔管" 1510.77 863.09 1 1510.77
"8558" "踝滑囊炎" 1510.1 714.09 1 1510.1
"1275" "化脓性角膜炎" 1507.83 631.45 1 1507.83
"4645" "特指慢性非化脓性中耳炎" 1506 890.88 1 1506
"1986" "外耳道坏死" 1505.79 690.26 1 1505.79
"9600" "骑脚踏车人员在运输事故中的损伤" 1505.31 671.11 1 1505.31
"4418" "淋球菌性附睾炎" 1504.33 880.64 1 1504.33
"2990" "心脏传导系统退行性变" 1504.06 909.3 1 1504.06
"6467" "股肿病" 1504.01 619.9 1 1504.01
"5089" "皮肤和皮下组织的局部肿胀、肿物和肿块" 1503.35 857.81 1 1503.35
"3792" "手部疖" 1502.48 821.22 1 1502.48
"1091" "刺激性接触性皮炎(湿疹)" 1501.7 860.31 1 1501.7
"2747" "帕里诺眼腺型综合征" 1500.87 835.92 1 1500.87
"1739" "唇鳞状上皮增生" 1499.38 679.15 1 1499.38
"5652" "精神障碍并发于妊娠、分娩和产褥期" 1499.26 896.14 1 1499.26
"3021" "必需脂脂肪酸[EFA]缺乏" 1498.12 887.11 1 1498.12
"5278" "眼失明" 1498.03 881.33 1 1498.03
"1046" "创伤性会阴裂伤" 1497.64 567.01 1 1497.64
"2548" "小淋巴细胞性淋巴瘤" 1492.58 932.07 1 1492.58
"5152" "皮肤附属器癌" 1491.07 824.51 1 1491.07
"2203" "头皮产伤" 1484.06 320.02 1 1484.06
"5628" "粘连性肩关节囊炎" 1482.06 1174.57 1 1482.06
"1980" "外耳痈" 1479.98 624.39 1 1479.98
"7533" "脚气病" 1479.5 1032.9 1 1479.5
"193" "上颌骨纤维增生" 1478.87 766.75 1 1478.87
"955" "内因性(变应性)湿疹" 1478.69 968.1 1 1478.69
"7086" "胆道原位癌" 1475.96 792.54 1 1475.96
"5333" "眼睑和眼周区开放性伤口" 1475.05 724.47 1 1475.05
"6355" "肝积液" 1472.5 1043.55 1 1472.5
"9714" "骶结缔组织动态未定肿瘤" 1471 692.63 1 1471
"6112" "耳结核" 1467.94 675.18 1 1467.94
"5228" "直肠结核病" 1465.28 916.08 1 1465.28
"3949" "新生儿咽血综合征" 1464.93 776.18 1 1464.93
"2707" "局限于皮肤的脉管炎 NOS" 1464.07 952.09 1 1464.07
"8900" "阴唇损伤" 1459.51 393.41 1 1459.51
"2603" "小腿水平腓侧肌群的肌肉和肌腱损伤" 1457.58 533.82 1 1457.58
"8106" "苔癣痘疹样糠疹" 1453.67 686.46 1 1453.67
"1681" "咽原位癌" 1452.54 966.1 1 1452.54
"8174" "蒙道尔氏病[胸壁血栓性静脉炎]" 1447.85 945.89 1 1447.85
"6317" "肝大和脾大，不可归类在他处者" 1446.93 996.9 1 1446.93
"2082" "多处切割伤" 1446.76 816.11 2 723.38
"2846" "开放性背部损伤" 1444.06 768.18 1 1444.06
"873" "其他心肌病" 1443.44 848.52 1 1443.44
"1764" "喉肥厚" 1443.11 666.1 1 1443.11
"9529" "食源性葡萄球菌食物中毒" 1442.61 685.5 1 1442.61
"7617" "腕开放性外伤累及肌腱" 1442.35 949.28 1 1442.35
"7651" "腮腺肥大" 1437.82 768.16 1 1437.82
"3027" "念珠菌性甲床炎" 1437.66 782.38 1 1437.66
"395" "中毒性胃肠炎和结肠炎" 1436.64 888.14 1 1436.64
"9493" "颞部结缔组织恶性肿瘤" 1436.19 737.24 1 1436.19
"7054" "胆汁郁积性肝炎" 1433.14 422.46 2 716.57
"9320" "颈椎开放性骨折" 1431.11 710.64 1 1431.11
"2503" "宫颈异常产妇医疗" 1430.32 760.45 1 1430.32
"8357" "视网膜血管阻塞" 1427.85 597.57 1 1427.85
